feedback_id,设备id,user_id,version,brand,device_model,app_name,反馈图片url,反馈来源,feedback_type,feedback_date,反馈题目id,feedback_content,联系方式
191250098,308964775.0,1097905134.0,11.73.0,SUBOR,TE1,小猿口算,,拍照翻译,其他,2025-07-28 10:13:47,,方法效果非常服服帖帖发：国家机关风格也,
191250438,171231839.0,462716200.0,11.73.0,Lenovo,TB128FU,小猿口算,,拍照翻译,翻译不完整,2025-07-28 10:17:12,,我拍了一个作文就题目翻译出来了，剩下的文张没翻译出。,
191251152,308316352.0,515394096.0,11.73.0,vivo,vivo X20Plus A,小猿口算,,拍照翻译,产品建议,2025-07-28 10:23:51,,建议让虞书欣代言,
191252844,932641560.0,723729852.0,11.75.3,HONOR,ANY-AN00,小猿搜题,,拍照翻译,其他,2025-07-28 10:40:13,,你这个什么玩意，那cip是个什么玩意，那不是APP cap吗？怎么跟帽子明明不cap他跟我读个cip？,
191253222,308316352.0,515394096.0,11.73.0,vivo,vivo X20Plus A,小猿口算,,拍照翻译,其他,2025-07-28 10:43:25,,"坐上劳斯莱斯幻影（我摘下金丝眼镜，露出一张帅气迷人，五官精致，棱角分明，如同雕刻般完美的脸，一双深邃的眼眸如同黑夜中璀璨夺目的星辰，高挺的鼻梁，性感的嘴唇，浑身上下散发出一种高贵优雅，成熟稳重的气质，让人忍不住想要靠近)
",
191253866,308316352.0,515394096.0,11.73.0,vivo,vivo X20Plus A,小猿口算,,拍照翻译,其他,2025-07-28 10:49:09,,嫩嗯我姐姐我今晚就,
191255456,308316352.0,515394096.0,11.73.0,vivo,vivo X20Plus A,小猿口算,,拍照翻译,产品建议,2025-07-28 11:03:25,,要吃醋付提供更好的发给你了,
191255584,310101791.0,1098987796.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-07-28 11:04:43,,胡雨雨雨雨之后还是声势浩大继续坚持继续继续继续继续和寻寻常常吹吹风vv烦烦烦烦可可粉风风光光哥哥哥哥哥哥哥哥哥哥哥哥发风风光光负电荷鳏寡孤独股份东方一个个v并持续被v刚刚差点反复反反复复哥哥哥哥哥哥的岗位规范和哥哥是分数歌词官方歌词如下的功夫反反复复发风风光光哥哥哥哥给vvvvvvvvv就不能那你忙你奶奶男男女女男男女女姐姐南京南京扭扭捏捏那你呢慢慢坎坎坷坷坎坎坷坷坎坎坷坷坎坎坷坷坎坎坷坷可口可乐,
191257740,247031233.0,740969051.0,11.73.0,HUAWEI,ANA-AN00,小猿口算,,拍照翻译,翻译不完整,2025-07-28 11:26:10,,额额额额额傻傻的等待着我去买饭啦？宝贝我错了啦，，啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦了不少第一付回复称入学不不好的话up和对方回复如若人家叫人家人人家人家放假方法减肥计划号放假回家吧唧一口咬死了的事实证明网络环境护肤好烦不烦八点半到你人很好然后然后然后让人哈哈发货发哈哈哈就减肥减肥减肥减肥减肥减肥呢吧居然居然开始就结束时间就是就是就是第几集大结局的季节到家人挤人咳咳咳快递啃爹就对大家都打卡吧？日日金绞,
191258640,308283279.0,1095438599.0,11.73.0,Redmi,24115RA8EC,小猿口算,,拍照翻译,翻译不准确,2025-07-28 11:36:13,,翻译成英文，显示拼音,
191259996,238274957.0,264496254.0,11.73.0,vivo,V2156A,小猿口算,,拍照翻译,其他,2025-07-28 11:53:01,,扫完之后不是那道题,
191261492,307425615.0,1098993135.0,11.73.0,HUAWEI,BRA-AL00,小猿口算,,拍照翻译,其他,2025-07-28 12:13:23,,把意思翻译出来都不翻译读音的真是tmd。,
191264882,215251283.0,243459466.0,11.73.0,vivo,V2241HA,小猿口算,,拍照翻译,其他,2025-07-28 13:10:02,,换一个感觉有点卡的声音,
191268278,235665027.0,719085883.0,11.73.0,HONOR,KOZ-AL00,小猿口算,,拍照翻译,其他,2025-07-28 13:55:43,,他总是说没有收到该耻辱，没有收到该耻辱,
191269396,187515815.0,664435189.0,11.73.0,HUAWEI,NAM-AL00,小猿口算,,拍照翻译,其他,2025-07-28 14:09:23,,望能进行更改，你们的解题,
191272554,300736508.0,1094260985.0,11.63.3,EEBBK,A8,小猿口算,,拍照翻译,翻译不完整,2025-07-28 14:43:34,,Do you like这是英文😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,
191278116,911833591.0,193476122.0,11.75.3,HUAWEI,ALN-AL00,小猿搜题,,拍照翻译,其他,2025-07-28 15:39:32,,有单词识别错误和没有读音收录,
191278832,308964775.0,1097905134.0,11.73.0,SUBOR,TE1,小猿口算,,拍照翻译,其他,2025-07-28 15:45:59,,东方有线项目能否美女美女美女美女免得过后方法效果好几个房东是科幻小说一个消防员大多数水水水水水水水水水水水水水水水水水水水水水水水水水水水如7分钟以后减肥法呱呱呱呱呱呱归根结底天天对他的独特土地独特土地天地天地他的习题土地大头贴对动态倒退土地电梯太多的体贴地替代,
191278910,60434477.0,1043196321.0,11.73.0,vivo,V1832A,小猿口算,,拍照翻译,其他,2025-07-28 15:46:42,,老婆我爱你么么哒么么哒么么哒么么哒,
191279294,309408860.0,1097493912.0,11.73.0,HONOR,BMH-AN10,小猿口算,,拍照翻译,翻译不准确,2025-07-28 15:50:45,,好词好句翻译的没那么好。基本上就是这个句子的原意。,
191279878,254937985.0,744359525.0,11.73.0,vivo,V1963A,小猿口算,,拍照翻译,其他,2025-07-28 15:56:47,,为什么我我给他拍下去了，他不给我答案呢？翻译，翻译,
191284376,901622505.0,242893812.0,11.75.3,OPPO,PGGM10,小猿搜题,,拍照翻译,翻译不完整,2025-07-28 16:42:07,,有一些没有翻译出来,
191293750,243364669.0,711056608.0,11.73.0,vivo,V2196A,小猿口算,,拍照翻译,翻译不完整,2025-07-28 18:45:04,,自词识别有错误，翻译不完整,
191293760,300550807.0,1086883100.0,11.71.0,iPhone,iPhone,小猿口算,,拍照翻译,翻译不准确,2025-07-28 18:45:16,,"我每次拍的时候有些漏了,这是怎么回事？",
191294224,291085928.0,517596815.0,11.73.0,vivo,V2271A,小猿口算,,拍照翻译,翻译不完整,2025-07-28 18:54:13,,露出其他的不正确的翻译,
191295092,931334242.0,480915712.0,11.75.3,Lenovo,Lenovo TB-J606F,小猿搜题,,拍照翻译,产品建议,2025-07-28 19:09:47,,请不要音频放不出来就忽悠我信号不好！,
191295350,931334242.0,480915712.0,11.75.3,Lenovo,Lenovo TB-J606F,小猿搜题,,拍照翻译,产品建议,2025-07-28 19:14:12,,读音不是原文中的单词,
191296742,229637239.0,388359796.0,11.73.0,HUAWEI,FOA-AL00,小猿口算,,拍照翻译,其他,2025-07-28 19:38:23,,有的单词没法扫描，扫描出来没有读音。,
191297194,917036943.0,1061140507.0,11.75.2,iPhone,iPad,小猿搜题,,拍照翻译,其他,2025-07-28 19:46:33,,翻了跟没翻一样，一点都没翻译,
191299482,299776623.0,691712876.0,11.73.0,HUAWEI,TGR-W10,小猿口算,,拍照翻译,翻译不准确,2025-07-28 20:26:31,,翻译的英文而不是拼音啊，怎么翻译的？真想投诉啊,
191303868,291573604.0,808897362.0,11.73.0,HONOR,COR-AL10,小猿口算,,拍照翻译,产品建议,2025-07-28 21:43:33,,读的太快了，读慢点,
191304902,106941441.0,508877117.0,11.73.0,HUAWEI,LIO-AN00,小猿口算,,拍照翻译,其他,2025-07-28 22:08:35,,字太小，且靠边，不清楚,
191311050,901267612.0,726906643.0,11.75.3,vivo,V2230A,小猿搜题,,拍照翻译,产品建议,2025-07-29 09:02:48,,很生气💢很生气💢很生气很生气很生气很生气很生气很生气很生气很生气很生气💢,
191313252,932138044.0,685433693.0,11.75.3,vivo,V2238A,小猿搜题,,拍照翻译,其他,2025-07-29 09:34:42,,没有翻译成汉语， 翻译的地方不翻译，不翻译的地方全翻译，全篇的课文不翻译，不小心找到的单词翻译了,
191313906,310145035.0,748743124.0,11.73.0,HONOR,AGS2-W09HN,小猿口算,,拍照翻译,其他,2025-07-29 09:41:49,,有网络也不给翻译    解题,
191322198,830679665.0,593442499.0,11.75.3,HONOR,NTH-AN00,小猿搜题,,拍照翻译,其他,2025-07-29 11:04:32,,点不到离反馈这两个字。最近的单词。,
191322208,308964775.0,1097905134.0,11.73.0,SUBOR,TE1,小猿口算,,拍照翻译,其他,2025-07-29 11:04:35,,的*因果关系的人太多重新重复后面那个公益广告法国护工反反复复+,
191322476,132225507.0,552951701.0,11.73.0,HUAWEI,ANA-AN00,小猿口算,,拍照翻译,翻译不准确,2025-07-29 11:06:49,,"7yyyyyuuuuuuuuuuuu
",
191322844,308964775.0,1097905134.0,11.73.0,SUBOR,TE1,小猿口算,,拍照翻译,其他,2025-07-29 11:10:15,,杀了！哦？色额外国语大学教务处于此外媒报道了很多油罐车子女版权限制度假的人家族维生素含量高的人和你在一起去看看有没有想过去看看有没有人知道的情况发生关系不大不小的话说的详细说明书面试题曲栅栏目录下来自互联网时代潮流之巅,
191323070,308243036.0,1095325530.0,11.73.0,vivo,V2072A,小猿口算,,拍照翻译,其他,2025-07-29 11:12:33,,3哦咯测量金狐狸来来啦啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦擦擦啦咯啦咯啦咯啦咯啦咯啦咯啦啦,
191323664,308964775.0,1097905134.0,11.73.0,SUBOR,TE1,小猿口算,,拍照翻译,其他,2025-07-29 11:18:22,,"455782313732732732723734242367264564765759897657672423423423726756？：89%*==*%*%=5=885#85#5=8%8”“37“7458=”85#“67“4#=85=69#↰↸↴↷↰↳↰↳⇁↹↲⇁↰↳⇁↽↺⇁↴↺【︵︼〔【︼〔】︼〔】︼︽︷︹︽︶︹︽︹︶︽︶︹︾↻↾⇂↻↾⇃↼↾↻↾⇁↰↳⇁↾↻⇂↾↻⇂↽↺,↽↹⇀↲↾↰↸↾↻⇂↴↻",
191324270,247484053.0,313493890.0,11.63.2,Redmi,2312DRA50C,小猿口算,,拍照翻译,其他,2025-07-29 11:24:27,,决定回成都回电话几点集合雪花酥现货厂家地址杜甫丢出复读嘟嘟嘟嘟嘟嘟杜甫飞鸿花海肺结节方法减肥减肥减肥计划解放军急急急急急急急急急急急急急急急急急急急急急急急急急记得患得患失加肥加大恒大华府胡等会等会DHC姐姐多久发货接电话睡觉睡觉记得坚持多久记得多久发货发货分分合合发货的航道局黄河鬼棺火锅哈哈v还是觉得很符合U盾护额回电话入上火车词的角度好的好烦好烦很符合好烦好烦哈哈发酒疯爵迹风津道姐姐等会等会姐,
191326998,194672891.0,138248980.0,11.73.0,HUAWEI,MRX-W29,小猿口算,,拍照翻译,其他,2025-07-29 11:57:03,,翻译了吗？翻译个鸡巴呀，你们脑子有问题吧？,
191327330,932787244.0,669668914.0,11.75.3,vivo,V2166BA,小猿搜题,,拍照翻译,产品建议,2025-07-29 12:01:34,,666666666666666666666           6                             6                                                                                                                                         ,
191327414,282922705.0,720917630.0,11.73.0,vivo,V2410A,小猿口算,,拍照翻译,文字识别有误,2025-07-29 12:02:46,,翻译不准确，文字识别有误，翻译不完整。,
191328320,930734241.0,746325143.0,11.75.3,HONOR,VNE-AN00,小猿搜题,,拍照翻译,产品建议,2025-07-29 12:16:31,,huggshhave ahomewish youhype ishers7beautiful&twicehsyjays andvisityou,
191335902,241200782.0,307417310.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-07-29 14:04:53,,"翻译不准确、不完整
",
191337110,289567280.0,641273287.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-07-29 14:19:11,,很好👍，但是有一点卡,
191339864,261824790.0,406172208.0,11.72.0,OPPO,PDSM00,小猿口算,,拍照翻译,其他,2025-07-29 14:48:30,,词语扫描有误，两词识别为一词,
191343414,291108150.0,406781394.0,11.73.0,HUAWEI,ELS-TN00,小猿口算,,拍照翻译,产品建议,2025-07-29 15:25:03,,为什么不能翻译成白话文？,
191344278,167867097.0,638519074.0,11.73.0,HUAWEI,DBY-W09,小猿口算,,拍照翻译,翻译不准确,2025-07-29 15:33:49,,GXG你干嘛钢笔共和鸡肉卷让别人从一个可能是冬天，才女打广告的还打不打蝴蝶飞飞刚刚回家还挺热额东方国际哈哈哈嗝那你还,
191344344,255268850.0,749005422.0,11.73.0,HUAWEI,FIN-AL60,小猿口算,,拍照翻译,其他,2025-07-29 15:34:22,,请你以后不要再出这种错误。,
191346286,932814773.0,1099159890.0,11.75.3,HUAWEI,CTR-AL20,小猿搜题,,拍照翻译,翻译不完整,2025-07-29 15:53:03,,有一部分没有出现。,
191349232,805098240.0,512854837.0,11.72.1,vivo,V2020A,小猿搜题,,拍照翻译,产品建议,2025-07-29 16:23:31,,他都没给我翻译出来，就给我只画了一个蓝线,
191353952,299166278.0,460428032.0,11.73.0,HONOR,AMP-AN00,小猿口算,,拍照翻译,其他,2025-07-29 17:14:44,,电量监控看监控恐龙璞玉    是我行李箱🧳🧳的密码，我死后，你从里面拿出来999999993655亿万元。为国家造福。,
191353968,913215953.0,136783756.0,11.75.3,HUAWEI,BRA-AL00,小猿搜题,,拍照翻译,其他,2025-07-29 17:14:55,,精确不完整，不能翻译五星大差评。,
191355686,929155278.0,1086989782.0,11.75.3,HONOR,LRA-AL00,小猿搜题,,拍照翻译,翻译不准确,2025-07-29 17:36:58,,Commuter和computer不分,
191356234,931220995.0,930324645.0,11.74.1,iPhone,iPhone,小猿搜题,,拍照翻译,翻译不准确,2025-07-29 17:44:01,,好了，离，的，哦，家里尼莫，哦，哦，哦，离，哦，哦，哦，哦，他，哦，他，离离离离咯好离共鸣斤，离，哦，离，基金，你离民警了，离，离，离，的，基金，的，离，哦，基金，哦，离，饿了，饿离命令你了呵呵呵，咯？你的，的，不，不，地接你了，地哦，离，的，哦，离，的，哦，离，你的，的，哦，了，离，离得，啊懂你就不要错过我以为的，的，饿了，非，的，的。哦诶哦家里基金，咯，离了啊，饿了！啊咯，d啊，的，对饿，的。,
191356474,931220995.0,930324645.0,11.74.1,iPhone,iPhone,小猿搜题,,拍照翻译,翻译不完整,2025-07-29 17:47:24,,你来哦哦离得近，了吗，基金，哦，灵灵地灵灵，明力挺紧急经济伶伶俐俐你离京经历伶伶俐俐离离离离离离你哦，嗯，的，的，的，的，的，地饿饿饿饿饿饿饿饿饿饿饿饿饿饿饿离落户泥土工图课得得得得得得得得得名列，l,
191358434,262936240.0,332206206.0,11.71.0,OPPO,PKA110,小猿口算,,拍照翻译,翻译不准确,2025-07-29 18:19:08,,燕尾服识别成了驼色衣服，与原本单词意思完全不符,
191358486,297095399.0,1083934800.0,11.73.0,OnePlus,PJX110,小猿口算,,拍照翻译,翻译不准确,2025-07-29 18:20:21,,不可以一句一句的点读,
191358720,180229263.0,39060191.0,11.73.0,HONOR,JLH-AN00,小猿口算,,拍照翻译,其他,2025-07-29 18:23:30,,翻译和没翻译都差不多，你们这个翻译工程是怎么搞的？,
191359440,241021921.0,498484218.0,11.73.0,HONOR,CLK-AN00,小猿口算,,拍照翻译,其他,2025-07-29 18:36:11,,翻译的太慢了，一整页翻译的，都翻译不出来,
191360260,165351821.0,617135726.0,11.72.0,OPPO,PFVM10,小猿口算,,拍照翻译,翻译不完整,2025-07-29 18:51:08,,还可以重新拍一次，不出现错误的吗？,
191360720,300207213.0,1086613527.0,11.73.0,HUAWEI,BAC-AL00,小猿口算,,拍照翻译,其他,2025-07-29 19:00:00,,25865586589317666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665666666666666666666666666666666666666666666666666666666666666666666666666666,
191363206,254555159.0,398113108.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-07-29 19:45:57,,他们不能接到一个,
191364538,308123681.0,422564086.0,11.73.0,WIKO,MKY-AN20,小猿口算,,拍照翻译,翻译不完整,2025-07-29 20:11:54,,翻译需要连起来，每次都是有的翻译了，有的不翻译无语了。,
191365264,924645268.0,1067272028.0,11.75.3,EEBBK,X2P,小猿搜题,,拍照翻译,其他,2025-07-29 20:24:31,,給哈說去啊發兩塊,
191365544,256018809.0,264497442.0,11.73.0,Redmi,23076RA4BC,小猿口算,,拍照翻译,其他,2025-07-29 20:29:58,,你………我XXXX你……我XXXXXX,
191367662,235923455.0,512988202.0,11.73.0,OPPO,PDRM00,小猿口算,,拍照翻译,翻译不完整,2025-07-29 21:09:53,,我要右边的答案他都翻译,
191368972,280082265.0,620034980.0,11.73.0,OPPO,PBAM00,小猿口算,,拍照翻译,其他,2025-07-29 21:36:36,,两个单词出现在一个框里,
191370164,206581235.0,319303144.0,11.73.0,vivo,V2219A,小猿口算,,拍照翻译,其他,2025-07-29 22:02:28,,翻译的那个字是什么东西啊我真服了，背景中文和翻译那一段像那个雪花屏一样？是给人看的吗是给人看的吗？,
191375042,209978881.0,525886581.0,11.73.0,EEBBK,X2P,小猿口算,,拍照翻译,文字识别有误,2025-07-30 08:36:32,,翻译不完整，读音有误。,
191375160,914700726.0,692818961.0,11.75.3,OnePlus,PJE110,小猿搜题,,拍照翻译,文字识别有误,2025-07-30 08:39:09,,英译中翻译出英文，小猿，你是个人物,
191377072,913981803.0,1049595685.0,11.75.3,OPPO,PEFM00,小猿搜题,,拍照翻译,其他,2025-07-30 09:13:13,,我在太个皇帝不急太监急也没用分高高给给高关于华话后后用华仔都不懂的地方可以的于你而言不合格的话可以去找别人吧嗯好好的在一起就是啊，我在吃饭啊，我去吃饭啦你们班有没有想我想的,
191384474,299584285.0,1080505197.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,产品建议,2025-07-30 10:36:01,,，d 看看大家快点来到莫斯科看,
191385308,105792747.0,494127840.0,11.73.0,HUAWEI,CDY-AN20,小猿口算,,拍照翻译,产品建议,2025-07-30 10:43:53,,属实搞得不好讨厌死了。翻译一点也不准上网上搜了。那那个英语迟一点也不好。,
191386062,808656967.0,837831145.0,11.75.3,EEBBK,S3 Pro,小猿搜题,,拍照翻译,翻译不准确,2025-07-30 10:50:58,,quiet翻译错了,
191387712,287904256.0,417204280.0,11.73.0,HUAWEI,DBY-W09,小猿口算,,拍照翻译,翻译不准确,2025-07-30 11:07:28,,翻译的语序特别乱，乱七八糟的，还有很多字省略不译,
191395064,279118961.0,493820976.0,11.73.0,vivo,V2136A,小猿口算,,拍照翻译,其他,2025-07-30 12:49:10,,读英语读的太快了😈😈😈😈😈😈😈,
191399176,254756461.0,493589818.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-07-30 13:47:18,,b v yk g c ch d ce f侧翻个公厕唱歌唱歌发个格策让他唱歌不唱歌一句担心而唱歌测观测个v有如此不公不要v有vi必备款聚一聚吧宝贝提出如下粗暴t参与v有v他v有v有v一夜不闭户那句她发条橙色持久一粗不粗不冲突v酒吧女过程持盈保泰股坎坎坷坷脆弱的的虚幻v吐槽他隔壁病床f陈先生众矢之的唱歌喝酒 的个vi被女与不不不不不 f x fu hu nu hu h复查出差gvu不够用发v他v发v有,
191400812,882571017.0,340240686.0,11.75.3,NZONE,SP210,小猿搜题,,拍照翻译,产品建议,2025-07-30 14:08:53,,还好急急急急急江静潮初落1就变成了急急急,
191407710,299915816.0,1086351507.0,11.73.0,Redmi,22041211AC,小猿口算,,拍照翻译,文字识别有误,2025-07-30 15:23:32,,非常不好，明明就写在面前，它一个都不读，很不好用，下次不给你们推荐了！以后绝对不用！！！,
191410076,298732814.0,750741345.0,11.73.0,HONOR,BRC-AN00,小猿口算,,拍照翻译,其他,2025-07-30 15:47:30,,拍照解题，为语文翻译，为什么会出现这样的问题？,
191411698,230592729.0,714487865.0,11.73.0,HONOR,REA-AN00,小猿口算,,拍照翻译,其他,2025-07-30 16:03:27,,一的时候别的字母他没给我读出来。我一看他有一个“间或”我感觉他在骂我。,
191414690,251557984.0,746930277.0,11.73.0,vivo,V2034A,小猿口算,,拍照翻译,其他,2025-07-30 16:33:00,,他们的声音是自己的声音，一直都是小猿口算的声音啊对吧也不知道是怎么回事，反正我觉得这种不好听我请你们自己改正否则会把你们删掉的,
191414788,251557984.0,746930277.0,11.73.0,vivo,V2034A,小猿口算,,拍照翻译,翻译不准确,2025-07-30 16:34:17,,翻译不准确，然后呢我还这些都是你什么数字呀Why而且你们这里的什么达的阿达的什么什么什么，你们那个什么嗯，那个你有我的英语，然后下边是一对奥特曼，you的意思一直给我认识哦哦哦，6666，666,
191415082,251557984.0,746930277.0,11.73.0,vivo,V2034A,小猿口算,,拍照翻译,其他,2025-07-30 16:37:10,,现在请立刻把这个的声音全部变成a名，大名，萨姆的爸爸还有宁宁的声音，难道你是狗吗？小圆也是狗吗？小圆也是萨姆的爸爸吗？想要萨摩的其他人吗？,
191418790,929752900.0,745280186.0,11.73.0,OPPO,PBCM10,小猿搜题,,拍照翻译,产品建议,2025-07-30 17:18:14,,把英语说成汉语更具体,
191419298,310198031.0,669461241.0,11.73.0,vivo,V2271A,小猿口算,,拍照翻译,其他,2025-07-30 17:23:51,,有的居然没有翻译,
191420826,252695923.0,645867016.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-07-30 17:44:15,,我现在时团粉丝怎么就不能给我点赞,
191424162,305162422.0,560714264.0,11.73.0,HUAWEI,BZT-AL10,小猿口算,,拍照翻译,其他,2025-07-30 18:39:41,,挺不错呢，给我带来了很大的帮助,
191424938,288482777.0,715434271.0,11.73.0,HONOR,HLK-AL00,小猿口算,,拍照翻译,其他,2025-07-30 18:55:39,,根本就没有翻译，我真的服了,
191425662,244460269.0,737114904.0,11.73.0,HONOR,LRA-AL00,小猿口算,,拍照翻译,其他,2025-07-30 19:11:44,,不能识别自己写的字,
191427930,925825922.0,583545682.0,11.75.3,OPPO,PDVM00,小猿搜题,,拍照翻译,翻译不准确,2025-07-30 19:59:07,,读单词的时候翻译啥的 一个字 一个字 原文点读一个单词 一个单词 给我读 这啥呀 整一大片 :,
191434924,931068226.0,1092851035.0,11.74.2,EEBBK,H20,小猿搜题,,拍照翻译,其他,2025-07-30 22:25:36,,一点翻译都看不到，试了很多次都没用,
191435302,925034981.0,594308388.0,11.75.3,HUAWEI,BTKR-W00,小猿搜题,,拍照翻译,其他,2025-07-30 22:41:04,,"给我翻译了空气啊。啥都没翻译到。
",
191440304,235830185.0,379925186.0,11.73.0,Tianyi,TYH631M,小猿口算,,拍照翻译,其他,2025-07-31 09:00:07,,可以加一个短语解释,
191441032,874324958.0,615874129.0,11.75.3,HONOR,GIA-AN00,小猿搜题,,拍照翻译,其他,2025-07-31 09:12:34,,古古怪怪古古怪怪古古怪怪古古怪怪滚滚滚滚滚滚滚滚滚古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪怪古古怪,
191441278,169364193.0,729732921.0,11.62.0,iPhone,iPhone,小猿口算,,拍照翻译,翻译不准确,2025-07-31 09:16:35,,一个单词都没有翻译,
191442436,305816009.0,239324406.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,产品建议,2025-07-31 09:31:30,,建议制度英文不读中文,
191442890,236802513.0,719458011.0,11.73.0,HUAWEI,AGS5-W00,小猿口算,,拍照翻译,其他,2025-07-31 09:37:29,,不仅把音标写成单词，而且还把单词误认为没有这个英文。,
191444240,257123783.0,354535232.0,11.73.0,HUAWEI,BTK-W00,小猿口算,,拍照翻译,翻译不完整,2025-07-31 09:53:02,,每次反馈都没有效果，希望我们的反馈有及时的改正,
191444930,924239966.0,693811097.0,11.75.3,HUAWEI,BTK-W00,小猿搜题,,拍照翻译,翻译不完整,2025-07-31 10:00:52,,"为什么原文没有翻译，只翻译了个名字？
什么意思？你猜为什么我要翻译就是我不懂
唉，然后你再给我一个原文，没有翻译的。
什么意思嘛？唉，你什么意思？",
191445336,247177261.0,1074785086.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,翻译不完整,2025-07-31 10:05:45,,下次不能不要放大页面了，看都看不见,
191445880,922783102.0,1069099849.0,11.75.3,HUAWEI,DBY2-W00,小猿搜题,,拍照翻译,文字识别有误,2025-07-31 10:11:46,,明明上面是英文但说识别不到英文,
191447188,264376193.0,742928586.0,11.73.0,HUAWEI,AGS6-W00,小猿口算,,拍照翻译,翻译不准确,2025-07-31 10:25:40,,让它翻译成中文，结果翻译的全都是英文。,
191448106,289716833.0,205233698.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,翻译不准确,2025-07-31 10:35:44,,翻译出来有好多拼音,
191449246,286141442.0,1071598692.0,11.73.0,HONOR,ALI-AN00,小猿口算,,拍照翻译,翻译不完整,2025-07-31 10:46:20,,高分通过风驰电掣方差分析多谢多谢吓人,
191451890,275838144.0,640965054.0,11.71.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-07-31 11:12:17,,文字识别有误翻译不完整会出现一堆乱码翻译不正确,
191453116,261424781.0,744711097.0,11.73.0,HUAWEI,BKY-W20,小猿口算,,拍照翻译,产品建议,2025-07-31 11:24:54,,数字怎么不翻译成英文呀我不骂你好吧那你帮我搞清楚可以吗？,
191457322,81790177.0,310113456.0,11.73.0,HUAWEI,MRX-W29,小猿口算,,拍照翻译,产品建议,2025-07-31 12:19:43,,总是总是。软件乱动按键。,
191457764,932119747.0,477178196.0,11.75.3,EEBBK,A6,小猿搜题,,拍照翻译,其他,2025-07-31 12:28:52,,有的英语单词点击后他没有发音,
191458432,153620899.0,161826978.0,11.73.0,HUAWEI,AGS3-W00D,小猿口算,,拍照翻译,产品建议,2025-07-31 12:39:39,,考虑诺库他两口子看看,
191460196,197873881.0,668997746.0,11.73.0,HONOR,ANN-AN00,小猿口算,,拍照翻译,其他,2025-07-31 13:10:18,,翻译上部分好的 下部分完全没有,
191462052,105792747.0,494127840.0,11.73.0,HUAWEI,CDY-AN20,小猿口算,,拍照翻译,其他,2025-07-31 13:36:32,,"你还是做作业的。#：=,少
",
191467150,274088402.0,784755928.0,11.74.0,iPhone,iPad,小猿口算,,拍照翻译,翻译不完整,2025-07-31 14:37:33,,乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱乱,
191468178,215081823.0,120910780.0,11.73.0,vivo,V2073A,小猿口算,,拍照翻译,产品建议,2025-07-31 14:48:16,,把序号标上，这样不会乱,
191468734,249843247.0,744906712.0,11.73.0,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,文字识别有误,2025-07-31 14:54:27,,斷斷續續的把它們全部連起來,
